,Data,Hora UTC,"PRECIPITAÃÃO TOTAL, HORÃRIO (mm)",latitude,longitude,codigo,geometry
243,2019-01-11,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
244,2019-01-11,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
245,2019-01-11,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
246,2019-01-11,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
247,2019-01-11,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
248,2019-01-11,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
249,2019-01-11,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
250,2019-01-11,2100 UTC,"24,4",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
251,2019-01-11,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
252,2019-01-11,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
253,2019-01-11,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
254,2019-01-11,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
255,2019-01-11,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
256,2019-01-11,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
257,2019-01-11,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
258,2019-01-11,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
259,2019-01-11,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
260,2019-01-11,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
261,2019-01-11,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
262,2019-01-11,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
263,2019-01-11,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
264,2019-01-12,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
265,2019-01-12,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
266,2019-01-12,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
267,2019-01-12,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
268,2019-01-12,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
269,2019-01-12,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
270,2019-01-12,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
271,2019-01-12,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
272,2019-01-12,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
273,2019-01-12,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
